OG0005473	ENSTGUP00000010098.1	IV00_00012281-RA
OG0005474	ENSTGUP00000023341.1, ENSTGUP00000032007.1	
OG0005475	ENSTGUP00000020810.1, ENSTGUP00000024109.1	
OG0005476	ENSTGUP00000011677.2	IV00_00007494-RA
OG0005477	ENSTGUP00000017296.2	IV00_00053381-RA
OG0005478	ENSTGUP00000005994.2	IV00_00002821-RA
OG0005479	ENSTGUP00000013324.2, ENSTGUP00000026069.1	
OG0005480	ENSTGUP00000032088.1	IV00_00013009-RA
OG0005481	ENSTGUP00000019276.1, ENSTGUP00000035828.1	
OG0005482	ENSTGUP00000009221.2	IV00_00017107-RA
OG0005483	ENSTGUP00000011535.2	IV00_00013004-RA
OG0005484	ENSTGUP00000032042.1	IV00_00011094-RA
OG0005485	ENSTGUP00000021595.1	IV00_00001038-RA
OG0005486	ENSTGUP00000002547.2, ENSTGUP00000012697.2	
OG0005487	ENSTGUP00000034581.1	IV00_00007960-RA
OG0005488	ENSTGUP00000026642.1	IV00_00031719-RA
OG0005489	ENSTGUP00000012012.2, ENSTGUP00000022366.1	
OG0005490	ENSTGUP00000011533.2	IV00_00013001-RA
OG0005491	ENSTGUP00000035779.1	IV00_00001037-RA
OG0005492	ENSTGUP00000011528.2	IV00_00012999-RA
OG0005493	ENSTGUP00000011527.2	IV00_00012998-RA
OG0005494	ENSTGUP00000005886.2	IV00_00009983-RA
OG0005495	ENSTGUP00000012266.2	IV00_00007958-RA
OG0005496	ENSTGUP00000037488.1	IV00_00024472-RA
OG0005497	ENSTGUP00000011916.2	IV00_00001036-RA
OG0005498	ENSTGUP00000002159.2	IV00_00011092-RA
OG0005499	ENSTGUP00000002539.2	IV00_00010719-RA
OG0005500	ENSTGUP00000011918.2	IV00_00001035-RA
OG0005501	ENSTGUP00000011302.2	IV00_00024473-RA
OG0005502	ENSTGUP00000011526.2, ENSTGUP00000037456.1	
OG0005503	ENSTGUP00000033156.1	IV00_00001029-RA
OG0005504	ENSTGUP00000020967.1	IV00_00017103-RA
OG0005505	ENSTGUP00000012251.2	IV00_00007945-RA
OG0005506	ENSTGUP00000011300.2	IV00_00024474-RA
OG0005507	ENSTGUP00000010053.2, ENSTGUP00000038361.1	
OG0005508	ENSTGUP00000022339.1	IV00_00012264-RA
OG0005509	ENSTGUP00000002521.2	IV00_00010725-RA
OG0005510	ENSTGUP00000009119.2	IV00_00017102-RA
OG0005511	ENSTGUP00000036919.1	IV00_00007483-RA
OG0005512	ENSTGUP00000038613.1	IV00_00012635-RA
OG0005513	ENSTGUP00000002144.2	IV00_00011089-RA
OG0005514	ENSTGUP00000005825.2	IV00_00009992-RA
OG0005515	ENSTGUP00000004667.2	IV00_00018649-RA
OG0005516	ENSTGUP00000018816.1	IV00_00014352-RA
OG0005517	ENSTGUP00000002515.2	IV00_00010726-RA
OG0005518	ENSTGUP00000005799.2	IV00_00010136-RA
OG0005519	ENSTGUP00000002139.2	IV00_00011086-RA
OG0005520	ENSTGUP00000005768.2	IV00_00010135-RA
OG0005521	ENSTGUP00000028514.1	IV00_00010733-RA
OG0005522	ENSTGUP00000026787.1, ENSTGUP00000034813.1	
OG0005523	ENSTGUP00000002133.2	IV00_00011085-RA
OG0005524	ENSTGUP00000005735.2	IV00_00010134-RA
OG0005525	ENSTGUP00000009097.1	IV00_00017101-RA
OG0005526	ENSTGUP00000019326.1, ENSTGUP00000020015.1	
OG0005527	ENSTGUP00000011508.2	IV00_00012963-RA
OG0005528	ENSTGUP00000035424.1	IV00_00018379-RA
OG0005529	ENSTGUP00000009062.2	IV00_00017095-RA
OG0005530	ENSTGUP00000038497.1	IV00_00055212-RA
OG0005531	ENSTGUP00000026295.1	IV00_00010118-RA
OG0005532	ENSTGUP00000013306.2	IV00_00014348-RA
OG0005533	ENSTGUP00000005673.2	IV00_00010115-RA
OG0005534	ENSTGUP00000012049.2	IV00_00031678-RA
OG0005535	ENSTGUP00000011001.2	IV00_00012589-RA
OG0005536	ENSTGUP00000012050.2	IV00_00031674-RA
OG0005537	ENSTGUP00000011478.2	IV00_00012935-RA
OG0005538	ENSTGUP00000010998.2	IV00_00012585-RA
OG0005539	ENSTGUP00000011480.1	IV00_00012936-RA
OG0005540	ENSTGUP00000011474.2	IV00_00012933-RA
OG0005541	ENSTGUP00000008981.2	IV00_00017087-RA
OG0005542	ENSTGUP00000010982.2	IV00_00012578-RA
OG0005543	ENSTGUP00000005639.2	IV00_00010112-RA
OG0005544	ENSTGUP00000008970.2	IV00_00017074-RA
OG0005545	ENSTGUP00000020409.1, ENSTGUP00000024639.1	
OG0005546	ENSTGUP00000012313.2	IV00_00020012-RA
OG0005547	ENSTGUP00000026412.1	IV00_00018656-RA
OG0005548	ENSTGUP00000013735.2	IV00_00006506-RA
OG0005549	ENSTGUP00000004781.2	IV00_00018659-RA
OG0005550	ENSTGUP00000013734.2	IV00_00006502-RA
OG0005551	ENSTGUP00000011622.2	IV00_00007469-RA
OG0005552	ENSTGUP00000003083.2	IV00_00018387-RA
OG0005553	ENSTGUP00000005584.2	IV00_00010108-RA
OG0005554	ENSTGUP00000010969.2	IV00_00012573-RA
OG0005555	ENSTGUP00000026799.1	IV00_00012572-RA
OG0005556	ENSTGUP00000004796.2	IV00_00018664-RA
OG0005557	ENSTGUP00000008959.2	IV00_00017052-RA
OG0005558	ENSTGUP00000005567.2	IV00_00010104-RA
OG0005559	ENSTGUP00000004808.2, ENSTGUP00000035341.1	
OG0005560	ENSTGUP00000003103.2	IV00_00018390-RA
OG0005561	ENSTGUP00000012076.2	IV00_00031671-RA
OG0005562	ENSTGUP00000011360.2	IV00_00024491-RA
OG0005563	ENSTGUP00000026863.1	IV00_00017994-RA
OG0005564	ENSTGUP00000032422.1	IV00_00006496-RA
OG0005565	ENSTGUP00000035824.1	IV00_00017043-RA
OG0005566	ENSTGUP00000005471.2	IV00_00010100-RA
OG0005567	ENSTGUP00000011373.2	IV00_00024493-RA
OG0005568	ENSTGUP00000010815.2	IV00_00031668-RA
OG0005569	ENSTGUP00000003112.2, ENSTGUP00000003113.2	
OG0005570	ENSTGUP00000020195.1	IV00_00020033-RA
OG0005571	ENSTGUP00000011402.2	IV00_00024495-RA
OG0005572	ENSTGUP00000029104.1	IV00_00017979-RA
OG0005573	ENSTGUP00000011413.2	IV00_00024497-RA
OG0005574	ENSTGUP00000021394.1	IV00_00017978-RA
OG0005575	ENSTGUP00000011610.2	IV00_00007459-RA
OG0005576	ENSTGUP00000012175.1	IV00_00007907-RA
OG0005577	ENSTGUP00000012340.2	IV00_00020041-RA
OG0005578	ENSTGUP00000011419.2	IV00_00024498-RA
OG0005579	ENSTGUP00000003131.2	IV00_00018396-RA
OG0005580	ENSTGUP00000028093.1	IV00_00006500-RA
OG0005581	ENSTGUP00000012169.2	IV00_00007885-RA
OG0005582	ENSTGUP00000011447.2	IV00_00024499-RA
OG0005583	ENSTGUP00000002976.2	IV00_00029644-RA
OG0005584	ENSTGUP00000012357.2	IV00_00020048-RA
OG0005585	ENSTGUP00000002986.2	IV00_00029633-RA
OG0005586	ENSTGUP00000015766.2	IV00_00017973-RA
OG0005587	ENSTGUP00000019992.1	IV00_00017972-RA
OG0005588	ENSTGUP00000021807.1, ENSTGUP00000031729.1	
OG0005589	ENSTGUP00000037030.1	IV00_00017022-RA
OG0005590	ENSTGUP00000008855.2	IV00_00017019-RA
OG0005591	ENSTGUP00000023459.1, ENSTGUP00000034269.1	
OG0005592	ENSTGUP00000011466.1	IV00_00024502-RA
OG0005593	ENSTGUP00000013675.1, ENSTGUP00000037145.1	
OG0005594	ENSTGUP00000020538.1, ENSTGUP00000023869.1	
OG0005595	ENSTGUP00000011468.1	IV00_00024503-RA
OG0005596	ENSTGUP00000032729.1	IV00_00007857-RA
OG0005597	ENSTGUP00000030009.1	IV00_00017011-RA
OG0005598	ENSTGUP00000003217.2	IV00_00018418-RA
OG0005599	ENSTGUP00000034125.1, ENSTGUP00000037472.1	
OG0005600	ENSTGUP00000001973.2	IV00_00015364-RA
OG0005601	ENSTGUP00000003220.2	IV00_00018419-RA
OG0005602	ENSTGUP00000032964.1	IV00_00014898-RA
OG0005603	ENSTGUP00000012757.2, ENSTGUP00000018709.1	
OG0005604	ENSTGUP00000013674.2	IV00_00014895-RA
OG0005605	ENSTGUP00000003263.2	IV00_00018420-RA
OG0005606	ENSTGUP00000013671.2	IV00_00014892-RA
OG0005607	ENSTGUP00000012369.2	IV00_00024927-RA
OG0005608	ENSTGUP00000033549.1	IV00_00018673-RA
OG0005609	ENSTGUP00000003435.2	IV00_00028934-RA
OG0005610	ENSTGUP00000020352.1, ENSTGUP00000031977.1	
OG0005611	ENSTGUP00000002467.2	IV00_00011240-RA
OG0005612	ENSTGUP00000003453.2	IV00_00028931-RA
OG0005613	ENSTGUP00000003230.2	IV00_00011834-RA
OG0005614	ENSTGUP00000012393.2	IV00_00020062-RA
OG0005615	ENSTGUP00000013719.2	IV00_00006483-RA
OG0005616	ENSTGUP00000036083.1	IV00_00018676-RA
OG0005617	ENSTGUP00000013668.2	IV00_00014889-RA
OG0005618	ENSTGUP00000003322.2	IV00_00018422-RA
OG0005619	ENSTGUP00000013137.2, ENSTGUP00000029693.1	
OG0005620	ENSTGUP00000013666.2	IV00_00014888-RA
OG0005621	ENSTGUP00000013051.2, ENSTGUP00000013717.2	
OG0005622	ENSTGUP00000037666.1	IV00_00020063-RA
OG0005623	ENSTGUP00000013665.2	IV00_00014887-RA
OG0005624	ENSTGUP00000012245.2	IV00_00000811-RA
OG0005625	ENSTGUP00000011936.2	IV00_00001024-RA
OG0005626	ENSTGUP00000026331.1	IV00_00018424-RA
OG0005627	ENSTGUP00000023304.1	IV00_00011234-RA
OG0005628	ENSTGUP00000022143.1, ENSTGUP00000025466.1	
OG0005629	ENSTGUP00000012118.2	IV00_00007853-RA
OG0005630	ENSTGUP00000028678.1	IV00_00011233-RA
OG0005631	ENSTGUP00000005300.2	IV00_00003512-RA
OG0005632	ENSTGUP00000032045.1	IV00_00011232-RA
OG0005633	ENSTGUP00000003428.2	IV00_00018427-RA
OG0005634	ENSTGUP00000012397.2	IV00_00020066-RA
OG0005635	ENSTGUP00000025423.1	IV00_00024509-RA
OG0005636	ENSTGUP00000002451.1	IV00_00011231-RA
OG0005637	ENSTGUP00000019596.1	IV00_00008534-RA
OG0005638	ENSTGUP00000012730.2, ENSTGUP00000020534.1	
OG0005639	ENSTGUP00000019458.1, ENSTGUP00000020286.1	
OG0005640	ENSTGUP00000026368.1	IV00_00011230-RA
OG0005641	ENSTGUP00000001952.2	IV00_00015356-RA
OG0005642	ENSTGUP00000037722.1	IV00_00006473-RA
OG0005643	ENSTGUP00000034133.1	IV00_00018433-RA
OG0005644	ENSTGUP00000017897.2, ENSTGUP00000029852.1	
OG0005645	ENSTGUP00000026401.1	IV00_00011227-RA
OG0005646	ENSTGUP00000034357.1	IV00_00053794-RA
OG0005647	ENSTGUP00000021630.1, ENSTGUP00000028137.1	
OG0005648	ENSTGUP00000002440.2	IV00_00011226-RA
OG0005649	ENSTGUP00000001949.2, ENSTGUP00000026031.1	
OG0005650	ENSTGUP00000003537.1	IV00_00028921-RA
OG0005651	ENSTGUP00000018146.2	IV00_00011225-RA
OG0005652	ENSTGUP00000029471.1	IV00_00000998-RA
OG0005653	ENSTGUP00000011586.2	IV00_00008573-RA
OG0005654	ENSTGUP00000003440.2	IV00_00018437-RA
OG0005655	ENSTGUP00000027260.1	IV00_00010066-RA
OG0005656	ENSTGUP00000025039.1	IV00_00011224-RA
OG0005657	ENSTGUP00000030102.1	IV00_00000996-RA
OG0005658	ENSTGUP00000006034.1	IV00_00002833-RA
OG0005659	ENSTGUP00000027416.1	IV00_00006468-RA
OG0005660	ENSTGUP00000036622.1	IV00_00020073-RA
OG0005661	ENSTGUP00000012966.3	IV00_00028919-RA
OG0005662	ENSTGUP00000001940.2	IV00_00015349-RA
OG0005663	ENSTGUP00000012090.2	IV00_00007835-RA
OG0005664	ENSTGUP00000005288.2	IV00_00010065-RA
OG0005665	ENSTGUP00000023211.1	IV00_00011220-RA
OG0005666	ENSTGUP00000012410.2	IV00_00020072-RA
OG0005667	ENSTGUP00000012717.1	IV00_00008177-RA
OG0005668	ENSTGUP00000011576.1	IV00_00008586-RA
OG0005669	ENSTGUP00000018091.2, ENSTGUP00000035426.1	
OG0005670	ENSTGUP00000012415.2	IV00_00020075-RA
OG0005671	ENSTGUP00000026035.1	IV00_00015347-RA
OG0005672	ENSTGUP00000006065.2	IV00_00002838-RA
OG0005673	ENSTGUP00000037963.1	IV00_00008588-RA
OG0005674	ENSTGUP00000003580.2	IV00_00028914-RA
OG0005675	ENSTGUP00000003989.2	IV00_00029502-RA
OG0005676	ENSTGUP00000011494.2	IV00_00024508-RA
OG0005677	ENSTGUP00000019574.1, ENSTGUP00000030319.1	
OG0005678	ENSTGUP00000028072.1	IV00_00008158-RA
OG0005679	ENSTGUP00000005264.2	IV00_00010062-RA
OG0005680	ENSTGUP00000011557.2	IV00_00008590-RA
OG0005681	ENSTGUP00000031071.1	IV00_00020076-RA
OG0005682	ENSTGUP00000035712.1	IV00_00017941-RA
OG0005683	ENSTGUP00000006075.2	IV00_00002839-RA
OG0005684	ENSTGUP00000021126.1	IV00_00029511-RA
OG0005685	ENSTGUP00000011989.2	IV00_00000987-RA
OG0005686	ENSTGUP00000013708.2	IV00_00006467-RA
OG0005687	ENSTGUP00000034932.1	IV00_00020077-RA
OG0005688	ENSTGUP00000011435.2	IV00_00012858-RA
OG0005689	ENSTGUP00000005249.2	IV00_00010058-RA
OG0005690	ENSTGUP00000012426.2	IV00_00020081-RA
OG0005691	ENSTGUP00000002579.2	IV00_00015675-RA
OG0005692	ENSTGUP00000013257.2	IV00_00014310-RA
OG0005693	ENSTGUP00000012001.2, ENSTGUP00000019349.1	
OG0005694	ENSTGUP00000013702.2	IV00_00006464-RA
OG0005695	ENSTGUP00000012068.2	IV00_00007821-RA
OG0005696	ENSTGUP00000034173.1	IV00_00002845-RA
OG0005697	ENSTGUP00000002413.2	IV00_00011184-RA
OG0005698	ENSTGUP00000010200.2	IV00_00008960-RA
OG0005699	ENSTGUP00000036077.1	IV00_00028910-RA
OG0005700	ENSTGUP00000008540.2	IV00_00016976-RA
OG0005701	ENSTGUP00000013255.2	IV00_00014308-RA
OG0005702	ENSTGUP00000017955.2	IV00_00008963-RA
OG0005703	ENSTGUP00000005202.2	IV00_00010057-RA
OG0005704	ENSTGUP00000010185.2	IV00_00008964-RA
OG0005705	ENSTGUP00000011518.2, ENSTGUP00000026569.1	
OG0005706	ENSTGUP00000023222.1	IV00_00016973-RA
OG0005707	ENSTGUP00000038014.1	IV00_00012857-RA
OG0005708	ENSTGUP00000023579.1	IV00_00008967-RA
OG0005709	ENSTGUP00000013699.2	IV00_00006460-RA
OG0005710	ENSTGUP00000010167.2	IV00_00008968-RA
OG0005711	ENSTGUP00000003262.2	IV00_00052206-RA
OG0005712	ENSTGUP00000006150.2	IV00_00002880-RA
OG0005713	ENSTGUP00000002536.2	IV00_00015540-RA
OG0005714	ENSTGUP00000013698.2	IV00_00006458-RA
OG0005715	ENSTGUP00000029565.1	IV00_00020084-RA
OG0005716	ENSTGUP00000025877.1	IV00_00015541-RA
OG0005717	ENSTGUP00000017853.2	IV00_00006456-RA
OG0005718	ENSTGUP00000006195.2	IV00_00002890-RA
OG0005719	ENSTGUP00000012010.2, ENSTGUP00000035958.1	
OG0005720	ENSTGUP00000011408.2	IV00_00012849-RA
OG0005721	ENSTGUP00000010131.2	IV00_00008971-RA
OG0005722	ENSTGUP00000008476.2	IV00_00016972-RA
OG0005723	ENSTGUP00000005414.2	IV00_00018706-RA
OG0005724	ENSTGUP00000029232.1	IV00_00002897-RA
OG0005725	ENSTGUP00000013695.2	IV00_00006454-RA
OG0005726	ENSTGUP00000029100.1	IV00_00014302-RA
OG0005727	ENSTGUP00000001921.2	IV00_00015336-RA
OG0005728	ENSTGUP00000028790.1	IV00_00008972-RA
OG0005729	ENSTGUP00000020485.1, ENSTGUP00000031128.1	
OG0005730	ENSTGUP00000025386.1, ENSTGUP00000026358.1	
OG0005731	ENSTGUP00000038242.1	IV00_00052211-RA
OG0005732	ENSTGUP00000019760.1, ENSTGUP00000037013.1	
OG0005733	ENSTGUP00000013656.2	IV00_00014859-RA
OG0005734	ENSTGUP00000001916.2, ENSTGUP00000025676.1	
OG0005735	ENSTGUP00000020054.1	IV00_00012846-RA
OG0005736	ENSTGUP00000022095.1	IV00_00052227-RA
OG0005737	ENSTGUP00000020493.1	IV00_00014858-RA
OG0005738	ENSTGUP00000024253.1	IV00_00052230-RA
OG0005739	ENSTGUP00000011530.2	IV00_00024514-RA
OG0005740	ENSTGUP00000019471.1	IV00_00011172-RA
OG0005741	ENSTGUP00000013654.2	IV00_00014857-RA
OG0005742	ENSTGUP00000012033.2	IV00_00000935-RA
OG0005743	ENSTGUP00000013652.2	IV00_00014856-RA
OG0005744	ENSTGUP00000013234.1	IV00_00014298-RA
OG0005745	ENSTGUP00000038064.1	IV00_00010017-RA
OG0005746	ENSTGUP00000033173.1	IV00_00016962-RA
OG0005747	ENSTGUP00000030037.1	IV00_00015550-RA
OG0005748	ENSTGUP00000034603.1	IV00_00002934-RA
OG0005749	ENSTGUP00000022765.1	IV00_00014296-RA
OG0005750	ENSTGUP00000010075.2	IV00_00009003-RA
OG0005751	ENSTGUP00000031522.1	IV00_00028886-RA
OG0005752	ENSTGUP00000029086.1	IV00_00015553-RA
OG0005753	ENSTGUP00000012044.2, ENSTGUP00000026200.1	
OG0005754	ENSTGUP00000010054.2	IV00_00009005-RA
OG0005755	ENSTGUP00000014199.2	IV00_00016961-RA
OG0005756	ENSTGUP00000011538.2	IV00_00024515-RA
OG0005757	ENSTGUP00000031384.1	IV00_00011170-RA
OG0005758	ENSTGUP00000034944.1	IV00_00006449-RA
OG0005759	ENSTGUP00000012042.1	IV00_00007753-RA
OG0005760	ENSTGUP00000011397.2	IV00_00012844-RA
OG0005761	ENSTGUP00000018141.2	IV00_00006448-RA
OG0005762	ENSTGUP00000002472.2, ENSTGUP00000025484.1	
OG0005763	ENSTGUP00000010036.2	IV00_00009016-RA
OG0005764	ENSTGUP00000034301.1	IV00_00014293-RA
OG0005765	ENSTGUP00000038040.1	IV00_00008421-RA
OG0005766	ENSTGUP00000030226.1	IV00_00016960-RA
OG0005767	ENSTGUP00000030402.1	IV00_00014854-RA
OG0005768	ENSTGUP00000029968.1	IV00_00000921-RA
OG0005769	ENSTGUP00000012026.2	IV00_00007727-RA
OG0005770	ENSTGUP00000024217.1	IV00_00006445-RA
OG0005771	ENSTGUP00000003512.2	IV00_00018439-RA
OG0005772	ENSTGUP00000018886.1	IV00_00015601-RA
OG0005773	ENSTGUP00000011459.2	IV00_00008617-RA
OG0005774	ENSTGUP00000025137.1, ENSTGUP00000027115.1	
OG0005775	ENSTGUP00000033367.1	IV00_00010011-RA
OG0005776	ENSTGUP00000010026.2, ENSTGUP00000029183.1	
OG0005777	ENSTGUP00000013672.2	IV00_00006444-RA
OG0005778	ENSTGUP00000011554.2	IV00_00024520-RA
OG0005779	ENSTGUP00000025413.1	IV00_00014851-RA
OG0005780	ENSTGUP00000011381.2	IV00_00012835-RA
OG0005781	ENSTGUP00000003389.2	IV00_00052266-RA
OG0005782	ENSTGUP00000023618.1, ENSTGUP00000027231.1	
OG0005783	ENSTGUP00000013645.2	IV00_00014850-RA
OG0005784	ENSTGUP00000011558.2	IV00_00024522-RA
OG0005785	ENSTGUP00000037725.1	IV00_00017913-RA
OG0005786	ENSTGUP00000011375.2	IV00_00012833-RA
OG0005787	ENSTGUP00000008315.2	IV00_00016952-RA
OG0005788	ENSTGUP00000006303.2	IV00_00002946-RA
OG0005789	ENSTGUP00000028463.1	IV00_00015594-RA
OG0005790	ENSTGUP00000022365.1	IV00_00016951-RA
OG0005791	ENSTGUP00000028997.1	IV00_00018753-RA
OG0005792	ENSTGUP00000012008.2	IV00_00007707-RA
OG0005793	ENSTGUP00000032649.1	IV00_00011155-RA
OG0005794	ENSTGUP00000004986.2	IV00_00009997-RA
OG0005795	ENSTGUP00000002439.2, ENSTGUP00000033579.1	
OG0005796	ENSTGUP00000008300.2	IV00_00016949-RA
OG0005797	ENSTGUP00000027375.1	IV00_00017911-RA
OG0005798	ENSTGUP00000030528.1	IV00_00015589-RA
OG0005799	ENSTGUP00000021737.1	IV00_00002952-RA
OG0005800	ENSTGUP00000005576.2, ENSTGUP00000022293.1	
OG0005801	ENSTGUP00000018275.2	IV00_00024524-RA
OG0005802	ENSTGUP00000004962.2	IV00_00009994-RA
OG0005803	ENSTGUP00000028608.1	IV00_00012831-RA
OG0005804	ENSTGUP00000025795.1	IV00_00011147-RA
OG0005805	ENSTGUP00000008225.1	IV00_00016944-RA
OG0005806	ENSTGUP00000021391.1	IV00_00018764-RA
OG0005807	ENSTGUP00000020886.1	IV00_00024526-RA
OG0005808	ENSTGUP00000035251.1	IV00_00008628-RA
OG0005809	ENSTGUP00000004933.2	IV00_00009993-RA
OG0005810	ENSTGUP00000013664.2	IV00_00006440-RA
OG0005811	ENSTGUP00000030463.1	IV00_00012830-RA
OG0005812	ENSTGUP00000022471.1	IV00_00015579-RA
OG0005813	ENSTGUP00000006431.2	IV00_00002955-RA
OG0005814	ENSTGUP00000013226.1	IV00_00014281-RA
OG0005815	ENSTGUP00000020167.1	IV00_00006439-RA
OG0005816	ENSTGUP00000006448.2	IV00_00002956-RA
OG0005817	ENSTGUP00000029631.1	IV00_00010152-RA
OG0005818	ENSTGUP00000013224.1	IV00_00014279-RA
OG0005819	ENSTGUP00000017018.2	IV00_00052984-RA
OG0005820	ENSTGUP00000016686.2, ENSTGUP00000035977.1	
OG0005821	ENSTGUP00000008152.2	IV00_00016937-RA
OG0005822	ENSTGUP00000037809.1	IV00_00002960-RA
OG0005823	ENSTGUP00000013637.2	IV00_00014817-RA
OG0005824	ENSTGUP00000006464.2	IV00_00002981-RA
OG0005825	ENSTGUP00000008151.2	IV00_00016936-RA
OG0005826	ENSTGUP00000013215.2, ENSTGUP00000019210.1	
OG0005827	ENSTGUP00000011393.2, ENSTGUP00000015117.2	
OG0005828	ENSTGUP00000013636.2	IV00_00014815-RA
OG0005829	ENSTGUP00000027592.1	IV00_00014814-RA
OG0005830	ENSTGUP00000031912.1	IV00_00015576-RA
OG0005831	ENSTGUP00000003480.2	IV00_00052976-RA
OG0005832	ENSTGUP00000013211.1	IV00_00014272-RA
OG0005833	ENSTGUP00000006514.2	IV00_00002993-RA
OG0005834	ENSTGUP00000001855.2	IV00_00015093-RA
OG0005835	ENSTGUP00000002293.2	IV00_00011136-RA
OG0005836	ENSTGUP00000034559.1, ENSTGUP00000038231.1	
OG0005837	ENSTGUP00000013208.2, ENSTGUP00000024964.1	
OG0005838	ENSTGUP00000002347.2	IV00_00015609-RA
OG0005839	ENSTGUP00000013655.2	IV00_00006434-RA
OG0005840	ENSTGUP00000018954.1, ENSTGUP00000030921.1	
OG0005841	ENSTGUP00000012512.2, ENSTGUP00000031651.1	
OG0005842	ENSTGUP00000013630.1	IV00_00014808-RA
OG0005843	ENSTGUP00000013653.2	IV00_00006433-RA
OG0005844	ENSTGUP00000037816.1	IV00_00008635-RA
OG0005845	ENSTGUP00000011344.2	IV00_00012819-RA
OG0005846	ENSTGUP00000029010.1	IV00_00015104-RA
OG0005847	ENSTGUP00000027226.1	IV00_00007683-RA
OG0005848	ENSTGUP00000003550.1	IV00_00052963-RA
OG0005849	ENSTGUP00000001852.2	IV00_00015097-RA
OG0005850	ENSTGUP00000030349.1	IV00_00017901-RA
OG0005851	ENSTGUP00000002325.2	IV00_00015617-RA
OG0005852	ENSTGUP00000011957.2	IV00_00007677-RA
OG0005853	ENSTGUP00000023740.1	IV00_00006432-RA
OG0005854	ENSTGUP00000019394.1	IV00_00053024-RA
OG0005855	ENSTGUP00000003554.2	IV00_00052961-RA
OG0005856	ENSTGUP00000029427.1	IV00_00012818-RA
OG0005857	ENSTGUP00000004139.2	IV00_00028841-RA
OG0005858	ENSTGUP00000011956.2	IV00_00007672-RA
OG0005859	ENSTGUP00000002314.2	IV00_00015618-RA
OG0005860	ENSTGUP00000003592.2	IV00_00052959-RA
OG0005861	ENSTGUP00000014844.2	IV00_00053588-RA
OG0005862	ENSTGUP00000016615.2	IV00_00053026-RA
OG0005863	ENSTGUP00000027714.1	IV00_00016922-RA
OG0005864	ENSTGUP00000002284.2	IV00_00011129-RA
OG0005865	ENSTGUP00000012150.2	IV00_00000883-RA
OG0005866	ENSTGUP00000029156.1	IV00_00053028-RA
OG0005867	ENSTGUP00000002281.2	IV00_00011127-RA
OG0005868	ENSTGUP00000013619.1	IV00_00014805-RA
OG0005869	ENSTGUP00000026934.1	IV00_00017899-RA
OG0005870	ENSTGUP00000008092.2, ENSTGUP00000021299.1	
OG0005871	ENSTGUP00000002304.2	IV00_00015622-RA
OG0005872	ENSTGUP00000013644.2	IV00_00006431-RA
OG0005873	ENSTGUP00000003595.1	IV00_00052958-RA
OG0005874	ENSTGUP00000031875.1	IV00_00011125-RA
OG0005875	ENSTGUP00000024279.1	IV00_00015623-RA
OG0005876	ENSTGUP00000026531.1	IV00_00000879-RA
OG0005877	ENSTGUP00000004185.2	IV00_00028833-RA
OG0005878	ENSTGUP00000002300.2	IV00_00015624-RA
OG0005879	ENSTGUP00000003618.2	IV00_00052957-RA
OG0005880	ENSTGUP00000024445.1	IV00_00028831-RA
OG0005881	ENSTGUP00000012171.2	IV00_00000878-RA
OG0005882	ENSTGUP00000004211.2	IV00_00028830-RA
OG0005883	ENSTGUP00000011940.2	IV00_00007651-RA
OG0005884	ENSTGUP00000011317.2	IV00_00012801-RA
OG0005885	ENSTGUP00000002298.2	IV00_00015626-RA
OG0005886	ENSTGUP00000001844.2	IV00_00015101-RA
OG0005887	ENSTGUP00000029536.1	IV00_00006430-RA
OG0005888	ENSTGUP00000012181.2	IV00_00000876-RA
OG0005889	ENSTGUP00000013614.2	IV00_00014803-RA
OG0005890	ENSTGUP00000011297.2, ENSTGUP00000026871.1	
OG0005891	ENSTGUP00000012606.2	IV00_00000570-RA
OG0005892	ENSTGUP00000011938.2	IV00_00007650-RA
OG0005893	ENSTGUP00000010013.2	IV00_00009028-RA
OG0005894	ENSTGUP00000018050.2	IV00_00008650-RA
OG0005895	ENSTGUP00000001635.2	IV00_00015283-RA
OG0005896	ENSTGUP00000001838.2	IV00_00015103-RA
OG0005897	ENSTGUP00000011935.2	IV00_00007639-RA
OG0005898	ENSTGUP00000006553.1	IV00_00003024-RA
OG0005899	ENSTGUP00000026890.1	IV00_00017419-RA
OG0005900	ENSTGUP00000011295.2	IV00_00008653-RA
OG0005901	ENSTGUP00000036385.1	IV00_00014802-RA
OG0005902	ENSTGUP00000012707.2	IV00_00008149-RA
OG0005903	ENSTGUP00000006561.2	IV00_00003026-RA
OG0005904	ENSTGUP00000011932.1	IV00_00007636-RA
OG0005905	ENSTGUP00000009998.1	IV00_00009043-RA
OG0005906	ENSTGUP00000012265.2	IV00_00000804-RA
OG0005907	ENSTGUP00000033723.1	IV00_00015290-RA
OG0005908	ENSTGUP00000005746.2	IV00_00018777-RA
OG0005909	ENSTGUP00000012611.2	IV00_00000569-RA
OG0005910	ENSTGUP00000012373.2	IV00_00024932-RA
OG0005911	ENSTGUP00000012836.2	IV00_00013984-RA
OG0005912	ENSTGUP00000003679.2	IV00_00029524-RA
OG0005913	ENSTGUP00000013639.2	IV00_00006901-RA
OG0005914	ENSTGUP00000001835.2	IV00_00015105-RA
OG0005915	ENSTGUP00000006575.2	IV00_00003027-RA
OG0005916	ENSTGUP00000003208.2	IV00_00011835-RA
